# Constructed from biom file
#OTU ID	sample-13	sample-14	sample-15	sample-16	sample-17	sample-18	sample-19	sample-20	sample-21	sample-22	sample-23	sample-24
3fa1881739431e7978e375d41654a921	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b855434737aa8227d57599e6fb876c93	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8ff6f20287daf54a129cffea2d7c33c	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
284d7d7aeb60e82fe104a4410ab59abf	0.0	0.0	20.0	0.0	31.0	58.0	0.0	0.0	0.0	0.0	0.0	28.0
475e177ff8e0038c4a9865603939bb8e	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
a124ee2aae95945ca2c8ebcb23ddfd32	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89aaab83375b97b1f39168101dd12340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
f201fd1bb1b21867483a7944e99e4195	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716919b1cfc3f74df634efcc08d8a435	2153.0	89961.0	7315.0	10818.0	2423.0	4993.0	9447.0	0.0	65.0	41.0	730.0	306.0
002145f8949eccb3214759abe8409159	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5dba85bb792a5c89226d579ff27a49e9	0.0	10.0	18.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
97d4646bd879ae4204e8cfdf613fa872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3217.0	0.0	0.0
dd47481b7eac1679da88518612e682fc	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	35.0	0.0	42.0	0.0
d970f32c000ec50ad9386ecee424cba9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0
cc98dcba7191a303f2c344957ab1da57	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
44f0fa781766fc81cf41e3285d64034a	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6f7be9c4215efe1d76d65ec3b92bd42	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9182241398db9cd72871f27457284edf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0
0b8a39d9005f1ec942b97eebf97c5a39	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
00d8c99eee38de67e8ce198f6ce9e471	182.0	33.0	28.0	0.0	33.0	117.0	32.0	0.0	135.0	330.0	60.0	431.0
3ea6292a38a0cd0707aa4a46e48cff20	1341.0	1438.0	1093.0	515.0	565.0	1047.0	7947.0	257.0	493.0	1149.0	832.0	1841.0
baf99ae1c79c6835056c8996429b8cb7	0.0	51.0	0.0	0.0	40.0	33.0	0.0	0.0	39.0	0.0	29.0	0.0
f613d8dce0473496642bfed74b99679d	20.0	153.0	232.0	139.0	0.0	123.0	0.0	0.0	129.0	0.0	49.0	63.0
4274b2303017820b14a1e9cd5284014a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0
43e1892d013506cb76fcc61f3b43b350	34.0	51.0	0.0	0.0	0.0	36.0	97.0	0.0	0.0	0.0	0.0	0.0
fa244ac90c3b1f34e81e62eb35c1127f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
1a6f6d3344554d84c1834e3fc42cbd4f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	27.0	0.0
9d1ed4ae4e61cce26c28d2dd6db18889	3336.0	10136.0	4419.0	8761.0	4302.0	7691.0	15034.0	9340.0	5483.0	2082.0	4151.0	10787.0
db84f04d5349eea06c5ac9cb3ddbf303	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98debd6320c4bb51f50da332fbf04449	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6612407a20d4da9519717e0f4f2d8844	0.0	663.0	159.0	229.0	44.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0
9b5ea5eef422239fd7811dd23133309a	0.0	0.0	0.0	0.0	0.0	0.0	733.0	0.0	142.0	37.0	42.0	0.0
66e5c5b90adddeb6ee92478247fe2bd5	124.0	516.0	153.0	104.0	80.0	272.0	0.0	0.0	31.0	0.0	0.0	370.0
42d839323b973768fa9aa4ed344d7028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0
3c6d64ce14f0513cf2ea4d073432f741	1287.0	4709.0	2921.0	9599.0	763.0	516.0	64503.0	8615.0	160897.0	108206.0	110284.0	218.0
018ffd158ed3c8e6df509d04ca957d2c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	497.0	0.0	0.0
71f50269fcd90fee01fb6c86d4550c36	12923.0	34165.0	12619.0	25194.0	5777.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0
ab4db83999d94ae127fdb547a7df51bf	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0
5dd528367bcbf0caea4e0792fb62e258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0
52c3f6b0676082dfbf1069c3078ca81f	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
7602eff9dac18d95d8b58d09a372afcc	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3b160dc28d63f521f301358a2de519f	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9cfb3fdfdff9e5df1bb8343bb0d962e	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5021934cf83c76c58230f5dee9f34521	0.0	0.0	0.0	255.0	244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2563d7fb5f88a1cdce67f58029f52e41	0.0	72.0	32.0	210.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	797.0
ecc5a5b6c330b600ce716887e7a88035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	16.0
00d85a0f1c25b1303318b3b91e77c49c	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	44.0	139.0
d18c736f6e7681a53b18b6459ad98f3e	14.0	268.0	0.0	0.0	91.0	554.0	1736.0	814.0	758.0	332.0	817.0	2621.0
ab2c13314092b4a629761f43462e2616	0.0	0.0	0.0	0.0	99.0	3426.0	0.0	0.0	0.0	0.0	0.0	0.0
f66fcd1c5170d7482a3e464816bb9bd5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0
efa50fa072b7501e112d7c3832013e09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
8ab62737cc0ca225f43a80ce57656547	0.0	152.0	246.0	492.0	272.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
42e3f2555c0ae8ba1a6c8f0f9dd7be97	0.0	339.0	0.0	0.0	42.0	0.0	0.0	0.0	145.0	0.0	58.0	138.0
e36e7bbe93a7bd04348b9d5d6410e8f0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0062e57067093cba7d0d02a21dab484b	0.0	227.0	140.0	380.0	0.0	1264.0	0.0	0.0	234.0	334.0	0.0	0.0
ef526fa4bb3766992b2b1beea20ac09c	57.0	117.0	76.0	50.0	16.0	22.0	0.0	0.0	34.0	21.0	43.0	70.0
8582752f110aa6144dca4df0f3b73613	0.0	73.0	300.0	378.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8b6de085930ecd78b165d2d61cc50d4	0.0	104.0	0.0	26.0	0.0	0.0	0.0	0.0	52.0	0.0	28.0	157.0
b1647e8cfb5f5e0b396652977e865d7a	0.0	0.0	0.0	272.0	38.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0
86e62aa83ced96356315d382e8468b59	0.0	0.0	0.0	25.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0
c851403071b5edc3c7ef8132954ed20e	288.0	52.0	0.0	423.0	230.0	273.0	0.0	0.0	0.0	0.0	94.0	204.0
842df4106eaa2fccc8faf5da7059f03e	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
867138110592cbc30a2ff899735d48a8	254.0	0.0	782.0	0.0	0.0	189.0	996.0	0.0	1353.0	0.0	605.0	1553.0
cfd0e5827a398172f4b8239125328797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0
ebb908abb8509c7d91a2060e77e93761	346.0	1189.0	703.0	768.0	387.0	483.0	1095.0	192.0	273.0	127.0	235.0	386.0
bba0bafda5ba09bb9a3ccd35f99657c6	0.0	36.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	92.0
ef42c7aa393c2ad7750c877c458aa5ce	43.0	0.0	0.0	0.0	0.0	0.0	638.0	0.0	0.0	0.0	0.0	0.0
9403daf5002b95ff7d6c526e2f570e7c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
4b82a648afacdbee971511da035f3b2f	0.0	0.0	3154.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cbf61d2c6ed28f5a3e77fdc74dace16c	0.0	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f13817e66076ddb9a543e15142c9c563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.0	0.0	91.0	0.0
7a882248dfafb29b7c10548aa09860f2	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	42.0
23400b13c1b5d24e2fc6ef8e2bd45d46	238.0	747.0	158.0	1255.0	311.0	1347.0	0.0	0.0	0.0	0.0	0.0	0.0
ec0ce2a3fdb75acafdc4d79e7191d681	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d941601bb14fb06f23ef7c7dabd4304	0.0	0.0	72.0	32.0	41.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
21c4f73a81439883b93b129a7aa0b157	0.0	35.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0
0eb87f04c5fe7d11a15f6f79af564291	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0
201021cc54b50ffc6e53f510dfaee0b9	24.0	114.0	63.0	0.0	0.0	51.0	495.0	278.0	119.0	108.0	98.0	475.0
2eaea07543379e3232993a846dcc0c78	0.0	20.0	0.0	0.0	29.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
0cf65ea84556b182177d2f6620330245	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
026330e9717c69febe0cf4d72d34a9ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	677.0
697126de7ed7455683a442811905c2d4	0.0	0.0	156.0	28.0	145.0	0.0	1712.0	109.0	0.0	50.0	0.0	34.0
d9a62b8ea5746a0092eb5b159cb54dee	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0
28de6d8f6928bda6b2e9b8803bf9ea49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
57c0092ef5149f6ddad3540d0d90d49f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0
67e5cf94cf8e66ae58aecd355a2707e5	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
6d302834f3d902966c08ccb2e678402e	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721addeeebf21eb50a705dccee5ad21c	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
216bdba0b4e9ed845b50ba0b0dd24bf5	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
d9bedfb8de4f0f9c207713a8f70c8aea	0.0	0.0	115.0	100.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	15.0
6893000757c5a6e122b3f29923a17ddc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0
f47780ec211be77028bb98520d413328	0.0	0.0	0.0	118.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d58dcae80a0a0bffdb55ff845bf3ccdb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0
370504f00ddbd5021d66173127ffd0b5	0.0	18.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822dacdb0b2915fe749a1d867aac11b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
761bdb10468f194240ebc8a0c317ff8e	0.0	0.0	0.0	0.0	40.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0
1c5568d6b28952691c457e7c2057b3ca	0.0	0.0	0.0	13.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0
f0779dad4f1f13efdfdc6cea5dc77936	0.0	0.0	0.0	71.0	0.0	23.0	158.0	0.0	0.0	0.0	0.0	0.0
bdd794a164805e21a88093d53ccc6adc	0.0	0.0	105.0	130.0	54.0	835.0	1614.0	0.0	96.0	0.0	0.0	0.0
8a15be9c4ea42ab630ad5054c5912737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0
25f39259ac77305370e5c6d5380ccdcd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
2ac23b4a88c5281d8b709edbfbdbc596	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e9ed05b3e600d3b29722f76fbc24954	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adc6592e0d2847306474b430d3644096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0
c25c29fd0816092d6cea69979203dd5c	0.0	0.0	0.0	0.0	558.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65cca0d59732569c8908d8ddb7ee9030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	48.0	49.0	0.0
6d209bd85bd430e4f06489be37c8753f	0.0	226.0	27.0	113.0	0.0	49.0	0.0	0.0	0.0	106.0	3764.0	0.0
eed749ff210899a9b2443664820da849	0.0	34.0	0.0	89.0	54.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0
e8104eec6ce2cd27686bd60c797fca4f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0
9aeabca992db796afee333b2f52b27a1	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94a8df3c53ff12d9ae2ddf80cec1a629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
0680a1a4a5bad9bad20fc2ae48ecbb38	0.0	0.0	528.0	263.0	0.0	0.0	261.0	0.0	0.0	0.0	0.0	0.0
57bb3186cb3d34a7f4f3149b557f73a0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7218bcd8a3da42a2a10ee3c6fd11e787	2547.0	1063.0	3291.0	5667.0	35172.0	3693.0	603.0	884.0	130.0	686.0	124.0	8366.0
6ea9198ae7115ad08c682ddafc9ebeaf	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44a2412a8d7c2e949c8f35a3a7337359	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	0.0
8441aa14bd49807ece5511219a1c19e9	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1da038d9dfc50ffba1ee6621a77947d4	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3c401280b1aca324ab8fc07f31f2e2f	1006.0	0.0	277.0	157.0	188.0	434.0	60.0	0.0	0.0	0.0	0.0	0.0
811634345e71ceec85ab716c4b9df66e	208.0	633.0	195.0	73.0	136.0	101.0	756.0	621.0	565.0	343.0	380.0	992.0
8030879484fba96dfbfd363bd92f3939	0.0	56.0	102.0	72.0	129.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0
09f154f5157555a15c00c3a4241e118d	0.0	0.0	0.0	4437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238.0
19ae4b449128af913e78fc4c4c1ef4fd	111.0	0.0	0.0	48.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5fedd893912b427fc0ccadca6b705f5b	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0
cd12b70d1aae49870956691c3599a14a	133.0	483.0	553.0	2689.0	8526.0	2558.0	11650.0	1035.0	1569.0	743.0	3660.0	1957.0
7f01703483e0279d83307d2026c72902	0.0	107.0	0.0	95.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77580e3054b821adcbe5fb92a719bf2d	0.0	84.0	0.0	0.0	0.0	0.0	317.0	0.0	53.0	63.0	0.0	0.0
a8feaa359180487c88767999bc7aa1de	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	220.0
0d41f7b690f712d990fed376c7d5a6f6	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0
d23a6935ec1d40f4b849f8f0aad3fcc7	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744c6d5a1ad3812654c97ab4d2689757	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	57.0	190.0
f8644f14f7c1c75bae631ad87afc5115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190.0
33f5a0b6ee2d19a92f9517326cf0bb0c	0.0	0.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c68d98ba0f759bc7d9583cf7736bc012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0
8d266cb37b1327e97949b7e85d50c0f2	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9bd432b1955d577ef8254efc70c44eb3	0.0	43.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b18f2d354acb423a0f48bc93973f47ad	0.0	0.0	0.0	163.0	0.0	118.0	0.0	0.0	0.0	34.0	0.0	0.0
e8b76ff9f87f4de69e80577ccc07ff3d	3915.0	15100.0	5816.0	4770.0	7051.0	8336.0	14825.0	5564.0	6264.0	1582.0	8186.0	11299.0
26c04c5a1c9d369531b5692054eeb1b6	0.0	26.0	0.0	0.0	60.0	114.0	0.0	0.0	111.0	0.0	0.0	53.0
b824f281657bcd47cd6aa11311e37a53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	68.0	164.0
d61414b9ed9a4c0e2ff01e29d19aa8d4	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2815d1119cd06b69e680a7970cbbe4e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0
3115aaeca96601162e33b74000ce72e1	330.0	179.0	86.0	0.0	41.0	170.0	0.0	255.0	398.0	61.0	146.0	276.0
c147a073f740c1a5214b8a9c593db575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365.0	0.0	0.0	0.0	0.0
39dbf7bd977ced506fdbc95f48f080b8	0.0	0.0	0.0	0.0	53.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
2f551bc9b4ffc3dd9dde1c6070a18784	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	29.0	0.0	0.0	0.0
4b8d5b1943e18f104b8aa12c80875a05	0.0	0.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0
ae43c3e30ca35056a9ca2e0e62fc550d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0
5c8624db5dfd3d3dabe1ce7baa4f12ef	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0
a2e8f7bbd9491ad2bd974a90d6afea9f	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14a77da27851a0fed7aa64fee553e0c1	0.0	20.0	4152.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
2d5251a78c6c7ae7b294306b0e9aa102	0.0	230.0	1273.0	492.0	468.0	2014.0	9043.0	372.0	1373.0	514.0	328.0	628.0
ff7d080bf7ae53f16b9971be53875dd8	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
a92a13025e0ce1ec4ea143556cdb0e36	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0
1da3b4cabf45087d2388008a9a70796c	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	21.0
58e46a6509856511be6108c2865e51bb	0.0	0.0	0.0	0.0	0.0	0.0	1704.0	1409.0	0.0	0.0	0.0	0.0
675180f761e230a69bbbd0b74c05016a	0.0	0.0	1077.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef79abeb61c31417bb62af6cb70e744c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	108.0	0.0	0.0
24902ea0d80b33249beff63d506cb5f6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	496.0
429e674df54e8738fba7862d2b55a571	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	28.0
cecc675d4d3e2cd174ed679d577cc103	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e05f45aeb603804cdd567bab45cd5a5	0.0	129.0	101.0	146.0	0.0	88.0	0.0	0.0	308.0	60.0	27.0	283.0
b2eb634517cd8ac9a8fbf1a920fa3430	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd40972e3d02483dcb3dc3181c971941	0.0	0.0	56.0	0.0	0.0	0.0	41.0	29.0	0.0	0.0	0.0	0.0
a59772c052eb22efa8c429d1587f0002	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
150fb8e9da27d5972d0bff970b2c2d2f	0.0	59.0	0.0	34.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
5a21ce5eff7df9c6746aee2b9cae1235	0.0	0.0	26.0	0.0	29.0	80.0	0.0	0.0	0.0	0.0	28.0	34.0
743baa17c11738763a7876511430789f	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b97549cebbf3796ff3db5ae68037b2e	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
9149415f297e394f99d4d57c39da5ce0	0.0	44.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6f2588af19b90f39819d9cc171dee50	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6acf83426281859d216560aba1db560d	98.0	2791.0	80.0	437.0	934.0	653.0	942.0	0.0	141.0	0.0	9275.0	243.0
d15692372c9c786ceda127d27a6d899e	0.0	0.0	228.0	0.0	103.0	1146.0	1164.0	0.0	169.0	0.0	71.0	526.0
4d712ac862de42b6be7c33f6f920b097	0.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a34f4a485901387dadd7a050bc66c22c	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41033f3d0376636660bf22826183f835	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0
06717fea0d20ff2328a197bbccb2f404	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b4ad5865ece9e16ba3149ad96514609	1331.0	3812.0	3144.0	898.0	836.0	4285.0	5729.0	2039.0	3062.0	750.0	1910.0	2420.0
234b933c101c34a4e6490886de55de3d	0.0	37.0	0.0	0.0	0.0	0.0	46.0	0.0	140.0	0.0	42.0	0.0
283669f8459e98e715854c804c921023	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
d8e1214c6ef2cd0e5f8aea2c9cd5b4ea	0.0	505.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c4bb721815948f7a905df5f8ca26a785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.0	32.0	116.0
af6c4b5f6da96fe5dd3c0cea17a095fb	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22f73c235033fafb6743a5aea6011473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	71.0	82.0
2d2048c8d3dc727c8c62337487288858	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e7a8a33b6c322aa853696070f99edd4	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
9b4ae93cc4e21033dcd74a75a7af88c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407.0
0e434bd06a0546f67674f523d5f5c204	0.0	0.0	59.0	0.0	0.0	0.0	123.0	95.0	0.0	0.0	0.0	16.0
ef11d332612c04a849017ebdc88a5bf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283.0	0.0	0.0
3b5b2cd14e1f4950c23dca592cd44269	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
389f537fc23404c7dbcaa32dcad77d10	0.0	15.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
1ebe0983c223b5c81539ce8284e9d1da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
24f9f43e015eca3f916f77c229d779f1	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
3e615c910f9204c358240acc0703d139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0
0d21d4af28d545059b3ca39b24b790d9	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	87.0	0.0	0.0
50d16160d9653ab8f9808a3a134c6980	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b33f6c50fb9383e8d8fd84952743d83	0.0	0.0	307.0	0.0	157.0	668.0	0.0	0.0	0.0	0.0	0.0	0.0
